frehmann-kaminski;Where is Bit Adini?;Syria;LOC:country;8281333;Bit Adini, a city or region of Syria, called sometimes Bit Adini in Assyrian sources.
schwarz-voss;When was Anatoly Sergeevich Chernyaev born?;May 26, 1921;NUM:date;39636030;Anatoly Sergeevich Chernyaev (May 26, 1921 – March 13, 2017) was a Russian historian and writer who was a principal foreign-policy advisor to General Secretary Mikhail Gorbachev during the final days of the Soviet Union.
schwarz-voss;How long is the Jiaxian Bridge in metres?;300 metres;NUM:count;11913874;The new bridge is 300 metres (980 feet) long and 21 metres (69 feet) wide, and is installed with a lighting system
ulges;According to the Federal Constitution, how many cantons are equal in status?;all 26;NUM:count;26748;Under the Federal Constitution, all 26 cantons are equal in status.
frehmann-kaminski;How many writers were involved in the making of the movie Forever and a Day?;22;NUM:count;14997446;Forever and a Day is a 1943 drama film, a collaborative effort employing seven directors/producers and 22 writers, including an uncredited Alfred Hitchcock, with an enormous cast of well-known stars.
Brennholzverleih;What is the average salinity of the Red Sea?;40 ‰;NUM:count;26191;The average salinity is 40 ‰.
ravindran-wedemeyer;Where are the Ruins of Talamanca located?;Talamanca de Jarama, Spain;LOC:city;32732875;The Ruins of Talamanca (Spanish: Ruinas de Talamanca) are an archaeological site located in Talamanca de Jarama, Spain.
Brennholzverleih;Who married Gottlob Johann Christian Kunth?;Margaretha Marawiakowska;HUM:ind;44732118;Married in 1806: Margaretha Marawiakowska (in some sources: Malgorzata Mankwiatowska) (1783?–1863)
ulges;How long are Tucson's city council terms?;four-year;NUM:count;57180;Both the council members and the mayor serve four-year terms, none face term limits.
buch-kyritz;When was Devils Well explored?;1954;NUM:date;47240620;In 1954 the Devils Well was explored by the brothers Bill and Bob Wallace, using a bosun's chair attached by a steel cable to a hand winch.
ulges;What desktop did Apple release after the discontinued Power Macintosh G3?;Power Mac G4 Cube;ENTY:other;19006979;In 2000, Apple released the Power Mac G4 Cube, their first desktop since the discontinued Power Macintosh G3, to slot between the iMac G3 and the Power Mac G4.
ulges;What island has a famous finishing school for diplomacy and politics?;Rhodes;LOC:other;455379;The island of Rhodes had a library and also boasted a famous finishing school for politics and diplomacy.
maciejewska-maita;When was the Six-Day War?;June 5 and June 10 1967;NUM:date;31009486;The origins of the Six-Day War which was fought between June 5 and June 10 1967
benjabeur-reitz;In which university Nina Berberova became a lecturer?;Princeton;ENTY:other;42237975;She became a lecturer in Russian at Princeton University.
lang-wilhelm;Where is Salzkammergut located?;Austria;LOC:country;605517;The Salzkammergut is a resort area located in Austria.
donaera-selak;Who painted The West Wind?;Tom Thomson;HUM:ind;11438294;The West Wind is a painting by Canadian artist Tom Thomson.
ott-ragowski;In which year got The Perth Martyrs executed?;1543;NUM:date;29413196;The Perth Martyrs were six people executed in Perth, Scotland in 1543 for their Protestant beliefs.
Team Triggered;When was 'Hymn to Proserpine' published?;1866;NUM:date;1637;“Hymn to Proserpine” is a poem by Algernon Charles Swinburne, published in Poems and Ballads in 1866.
abesh-feller;When did Barbarossa die?;1546;NUM:date;29207984;Barbarossa died peacefully in the Ottoman capital in 1546.
abesh-feller;How many Warriors did Hales led?;30,000;NUM:count;29160569;In 376 BC, he led the Triballian army of 30,000 warriors and crossed Mount Haemus and the Sofia plain, followed the valley of the Strymon river and advanced as far as Abdera.
DieDreier;For how long was Rome ruled as a monarchical system?;244;NUM:count;25458;After the legendary foundation by Romulus,[25] Rome was ruled for a period of 244 years by a monarchical system, initially with sovereigns of Latin and Sabine origin, later by Etruscan kings.
Die eisernen Einhoerner;Who discovered Polana?;Johann Palisa;HUM:ind;743894;It was discovered by Johann Palisa on January 28, 1875, and named after the city of Pola (now Pula, Croatia), home of the Austrian Naval Observatory where he made the discovery.
ulges;Which party does Barbara Sommer belong to?;Christian Democratic Union;HUM:gr;699350;Barbara Sommer (Christian Democratic Union), Education Minister of North Rhine-Westphalia, commented that: Looking at the performance gap between comprehensives and the Gymnasium [at the Abitur central examination] [...] it is difficult to understand why the Social Democratic Party of Germany wants to do away with the Gymnasium.
ulges;People of what nationality invented the steam turbine?;British;LOC:country;27692;It was however superseded by the British invention steam turbine where speed was required, for instance in warships, such as the dreadnought battleships, and ocean liners.
Powerpuff Girls;When was the Alquízar Municipal Museum established?;28 January 1981;NUM:date;48422749;Alquízar Municipal Museum is a museum located in the 91st avenue in Alquízar Cuba. It was established as museum on 28 January 1981.
ravindran-wedemeyer;How many people have served as Prime Minister of Canada?;23;NUM:count;51504744;Twenty-three persons have served as Prime Minister of Canada since the office came into existence in 1867.
Team Triggered;When was Mexico first populated?;13,000 years ago;NUM:count;19222;First populated more than 13,000 years ago, the territory had complex indigenous civilizations before being conquered and colonized by the Spanish in the 16th century.
ulges;How tall was Napoleon in centimeters?;168 cm;NUM:count;69880;At 5 ft 6 in (168 cm), he was not physically imposing but in one-on-one situations he typically had a hypnotic impact on people and seemingly bent the strongest leaders to his will.
ulges;Where did Nigeria's 2012 GDP rank?;30th in the world;NUM:count;21383;Nigeria was ranked 30th in the world in terms of GDP (PPP) in 2012.
elmas-hennig;Which company has build the single train of the Zeus rollercoaster?;Toboggan Company;HUM:gr;6236215;The ride operates with a single train built by the Philadelphia Toboggan Company that has five cars each with four seats.
schwarz-voss;How are the free software to display 3-D models of planets called?;Marble;ENTY:other;10347681;Marble is a virtual globe application which allows the user to choose among the Earth, the Moon, Venus, Mars and other planets to display as a 3-D model.
benjabeur-reitz;In what country is Novaya Odessa?;Ukraine;LOC:country;2479673;Novaya Odessa (literally, New Odesa) is a city in Mykolaiv Oblast (region) of southern Ukraine.
Natuerliches Mineralwasser;Who owns the Office in a Small City?;Metropolitan Museum of Art;ENTY:other;2588960;It is owned by the Metropolitan Museum of Art in New York City.
DieDreier;How long did the stone age last?;3.4million years;NUM:count;29219;The period lasted roughly 3.4 million years, and ended between 8700 BCE[1] and 2000 BCE with the advent of metalworking.
schwarz-voss;What is the world's largest fast-foot restaurants chain called?;McDonald;HUM:gr;1875327;McDonald's is the largest chain of fast food restaurants in the world.
Die eisernen Einhoerner;How long is Bizeux Rock?;0.2 kilometres;NUM:count;29071050;Bizeux Rock is a rocky island 0.2 kilometres (0.1 nmi) long lying 0.2 kilometres (0.1 nmi) east of Manchot Island and close northeast of Cape Margerie. 
Die eisernen Einhoerner;Who was the wife of Thomas Ashby?;Rose Emma;HUM:ind;12578888;He was the only child of Thomas Ashby (1851–1906), and his wife, Rose Emma, daughter of Apsley Smith.
ulges;What area was known as the Slave Coast?;Portuguese Guinea;LOC:other;12186;Portuguese Guinea was known as the Slave Coast, as it was a major area for the exportation of African slaves by Europeans to the western hemisphere.
lang-wilhelm;Where does Hideaki Kase come from?;Japan;LOC:country;2455445;Hideaki Kase (加瀬 英明,Kase Hideaki,born December 22,1936) is a Japanese diplomatic critic known for promoting historical revisionism.
Team Triggered;In which month was 'Apple Lisa' released?;January;NUM:date;2115;After the release of the Apple Lisa computer in January 1983, Apple invested considerable effort in the development of a local area networking (LAN) system for the machines.
kaiser-simkin;What is the Bracknell Leisure Centre popular for?;concert venue;LOC:other;52237430;It was particularly popular as a concert venue between the late 1960s and early 1980s hosting bands such as Iron Maiden, U2, Genesis, Free, The Jeff Beck Group and Yes
ulges;How much of Iran's 33k megawatt installed capacity was based on oil? ;18%;NUM:count;14653;Of that amount, about 75% was based on natural gas, 18% on oil, and 7% on hydroelectric power.
ulges;What genre of music did season ten American Idol contestant Lauren Alaina sing?;country;ENTY:cremat;191890;The two finalists in 2011 were Lauren Alaina and Scotty McCreery, both teenage country singers.
elmas-hennig;Which group of people used the swallow tattoo to shof off their sailing experience?;sailors;HUM:gr;5984331;The swallow tattoo was a symbol used historically by sailors to show off their sailing experience.
FuhrmeisterLamkadmiLendle;What is the highest mountain in honduras?;Cerro Las Minas;ENTY:other;19488968;Cerro Las Minas is the highest mountain in honduras.
ulges;What was the regnal name of Frederick I Barbarossa's grandson?;Frederick II;HUM:ind;18836;Barbarossa's grandson Frederick II (r. 1220–1250), who was also heir to the throne of Sicily through his mother, clashed repeatedly with the papacy.
donaera-selak;What is the Canon of Amsterdam?;landmarks;ENTY:other;49048294;The Canon of Amsterdam is a selection of fifty landmarks representing important moments in the history of Amsterdam.
ravindran-wedemeyer;What was the magnitude of the 1967 Koynanagar earthquake?;6.6;NUM:count;20960124;The magnitude 6.6 shock hit with a maximum Mercalli intensity of VIII (Severe).
davidoff-meyer;When was Vincent Mercer born?;1947;NUM:date;6130091;Fr. Vincent Mercer (born 1947 in Co. Kerry) is a convicted paedophile.
Team Triggered;How deep is the deepest portion of the Mariana Trench?;11,034 metres;NUM:count;19036;It reaches a maximum-known depth of 10,994 metres (36,070 ft) (± 40 metres [130 ft]) at a small slot-shaped valley in its floor known as the Challenger Deep, at its southern end, although some unrepeated measurements place the deepest portion at 11,034 metres (36,201 ft).
FuhrmeisterLamkadmiLendle;When was USS Whitney (AD-4) decommissioned?;22 October 1946;NUM:date;6697559;She was decommissioned on 22 October 1946, later sold for scrap to the Duldien Ship Products firm on 18 March 1948.
